GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
40831,94.2,4.3,0.6,0.1,0.0,0.4
40840,100.0,0.0,0.0,0.0,0.0,0.0
40843,100.0,0.0,0.0,0.0,0.0,0.0
40844,100.0,0.0,0.0,0.0,0.0,0.0
40845,100.0,0.0,0.0,0.0,0.0,0.0
40847,100.0,0.0,0.0,0.0,0.0,0.0
40849,100.0,0.0,0.0,0.0,0.0,0.0
40854,99.8,0.0,0.0,0.0,0.0,3.2
40855,70.8,27.8,0.0,0.0,0.0,0.0
40856,100.0,0.0,0.0,0.0,0.0,0.0
40858,100.0,0.0,0.0,0.0,0.0,0.0
40862,96.1,3.3,0.0,0.4,0.0,0.0
40863,100.0,0.0,0.0,0.0,0.0,0.0
40865,96.6,3.4,0.0,0.0,0.0,0.0
40868,100.0,0.0,0.0,0.0,0.0,0.0
40870,100.0,0.0,0.0,0.0,0.0,0.0
40873,94.0,0.0,0.0,0.5,1.4,2.8
40874,85.0,0.0,0.0,0.0,0.0,0.0
40902,98.0,0.0,0.0,0.0,0.0,0.0
40903,100.0,0.0,0.0,0.0,0.0,0.0
40906,95.7,2.5,0.0,0.0,0.3,3.9
40913,99.3,0.7,0.0,0.0,0.0,0.0
40914,100.0,0.0,0.0,0.0,0.0,0.0
40915,100.0,0.0,0.0,0.0,0.0,0.0
40921,100.0,0.0,0.0,0.0,0.0,0.0
40923,100.0,0.0,0.0,0.0,0.0,0.0
40927,100.0,0.0,0.0,0.0,0.0,0.0
40935,99.1,0.0,0.9,0.0,0.0,0.0
40939,100.0,0.0,0.0,0.0,0.0,0.0
40940,100.0,0.0,0.0,0.0,0.0,0.0
40941,100.0,0.0,0.0,0.0,0.0,0.0
40943,96.6,3.4,0.0,0.0,0.0,0.0
40946,100.0,0.0,0.0,0.0,0.0,0.0
40949,100.0,0.0,0.0,0.0,0.0,0.0
40953,100.0,0.0,0.0,0.0,0.0,0.0
40958,100.0,0.0,0.0,0.0,0.0,0.0
40962,93.0,5.3,0.5,0.1,0.0,1.2
40964,100.0,0.0,0.0,0.0,0.0,0.0
40965,94.0,3.1,0.9,0.8,0.0,0.4
40972,98.4,0.7,0.2,0.0,0.0,0.0
40977,96.0,2.3,0.0,0.1,0.0,1.0
40979,100.0,0.0,0.0,0.0,0.0,0.0
40982,100.0,0.0,0.0,0.0,0.0,1.4
40983,77.4,0.0,0.0,0.0,0.0,0.0
40988,100.0,0.0,0.0,0.0,0.0,0.0
40995,100.0,0.0,0.0,0.0,0.0,0.0
40997,100.0,0.0,0.0,0.0,0.0,0.0
41001,95.7,0.9,0.2,0.8,0.1,1.2
41002,99.9,0.0,0.0,0.0,0.0,4.0
41003,98.3,0.2,0.1,0.0,0.0,0.2
41004,99.7,0.0,0.0,0.0,0.0,0.0
41005,92.9,3.8,0.4,1.5,0.0,2.4
41006,98.5,0.4,0.4,0.3,0.0,0.0
41007,97.4,0.2,0.1,0.0,0.0,1.0
41008,92.7,2.0,0.0,1.2,0.0,9.5
41010,99.2,0.0,0.0,0.0,0.0,0.4
41011,80.1,12.4,0.3,0.7,0.0,4.9
41014,84.0,11.5,0.2,0.2,0.0,5.0
41015,95.8,1.3,0.0,0.7,0.0,1.7
41016,97.9,0.5,0.0,0.5,0.0,0.4
41017,92.3,2.9,0.4,2.5,0.0,1.6
41018,89.0,4.7,0.9,0.8,0.0,4.0
41030,96.4,0.0,0.0,0.1,0.0,2.6
41031,94.6,2.0,0.6,0.3,0.0,2.3
41033,100.0,0.0,0.0,0.0,0.0,0.0
41034,96.8,0.7,0.0,0.0,0.0,0.0
41035,95.4,1.2,0.0,0.0,1.3,2.4
41039,98.6,0.3,0.0,0.0,0.0,0.2
41040,98.6,0.3,0.1,0.0,0.0,1.5
41041,94.9,2.7,0.1,0.0,0.0,2.1
41042,90.6,3.8,0.1,1.6,0.0,4.8
41043,100.0,0.0,0.0,0.0,0.0,0.1
41044,100.0,0.0,0.0,0.0,0.0,0.8
41045,96.6,1.6,0.0,0.0,0.0,2.8
41046,85.7,0.0,0.0,0.0,0.0,13.9
41048,89.4,2.1,0.8,3.3,0.0,5.5
41049,98.5,0.0,0.0,0.0,0.0,0.0
41051,95.9,1.7,0.1,0.6,0.2,1.2
41052,100.0,0.0,0.0,0.0,0.0,0.0
41055,98.4,1.4,0.0,0.0,0.0,0.0
41056,88.1,9.2,0.2,0.3,0.0,0.4
41059,95.6,0.1,0.0,0.0,0.0,0.2
41062,100.0,0.0,0.0,0.0,0.0,0.0
41063,99.2,0.0,0.0,0.0,0.0,0.0
41064,99.5,0.0,0.1,0.0,0.0,0.0
41071,89.5,7.1,0.0,0.6,0.0,2.8
41073,97.3,0.0,0.0,0.0,0.0,2.8
41074,94.5,0.0,0.0,2.9,0.0,1.5
41075,95.5,2.1,0.1,0.6,0.1,1.5
41076,94.8,2.0,0.0,0.4,0.0,1.3
41080,100.0,0.0,0.0,0.0,0.0,0.0
41083,96.2,0.9,0.0,0.0,0.0,0.0
41085,93.0,0.0,0.0,0.0,0.0,1.0
41086,97.4,2.4,0.0,0.0,0.0,0.4
41091,91.0,0.6,0.0,6.6,0.0,3.1
41092,99.2,0.4,0.0,0.0,0.0,0.2
41093,100.0,0.0,0.0,0.0,0.0,0.4
41094,96.4,1.8,0.0,0.6,0.0,3.5
41095,89.5,1.8,0.0,2.0,0.0,4.0
41097,96.5,0.7,0.0,0.0,0.0,2.4
41098,94.9,0.0,1.0,0.0,0.0,2.3
41099,71.4,18.1,0.0,5.9,0.0,2.1
41101,93.0,2.1,0.1,1.1,0.0,1.9
41102,94.6,3.5,0.4,0.0,0.0,1.5
41121,98.1,0.0,0.0,0.0,0.0,1.9
41124,100.0,0.0,0.0,0.0,0.0,0.4
41129,98.7,0.9,0.0,0.0,0.0,1.2
41132,95.6,0.0,0.0,4.4,0.0,0.0
41135,100.0,0.0,0.0,0.0,0.0,0.0
41139,97.1,0.5,0.6,0.0,0.0,0.9
41141,99.6,0.0,0.0,0.0,0.0,0.0
41142,100.0,0.0,0.0,0.0,0.0,0.0
41143,96.2,1.2,0.1,0.2,0.0,0.4
41144,96.1,1.5,0.3,0.1,0.0,0.9
41146,100.0,0.0,0.0,0.0,0.0,0.0
41149,100.0,0.0,0.0,0.0,0.0,0.0
41159,100.0,0.0,0.0,0.0,0.0,0.0
41164,99.7,0.2,0.0,0.1,0.0,1.6
41166,100.0,0.0,0.0,0.0,0.0,0.0
41168,99.8,0.2,0.0,0.0,0.0,0.0
41169,95.6,1.1,0.0,1.9,0.0,0.8
41171,93.7,5.2,0.0,0.1,0.0,0.9
41174,98.5,0.0,0.0,0.0,0.0,2.5
41175,99.0,0.0,0.4,0.0,0.0,0.0
41179,98.1,0.9,0.0,0.1,0.0,0.0
41180,97.6,0.0,0.0,0.0,0.0,2.2
41183,99.3,0.2,0.0,0.0,0.0,0.4
41189,97.3,0.0,0.0,0.0,0.0,3.0
41201,100.0,0.0,0.0,0.0,0.0,0.0
41203,100.0,0.0,0.0,0.0,0.0,0.0
41204,100.0,0.0,0.0,0.0,0.0,0.0
41214,100.0,0.0,0.0,0.0,0.0,0.0
41216,97.4,0.0,0.0,0.0,0.0,0.0
41219,100.0,0.0,0.0,0.0,0.0,0.0
41222,98.6,1.4,0.0,0.0,0.0,0.4
41224,88.3,9.4,0.5,0.0,0.1,4.1
41226,100.0,0.0,0.0,0.0,0.0,0.0
41230,97.9,0.2,0.0,0.7,0.0,0.3
41231,100.0,0.0,0.0,0.0,0.0,0.0
41232,100.0,0.0,0.0,0.0,0.0,0.0
41234,100.0,0.0,0.0,0.0,0.0,0.0
41238,100.0,0.0,0.0,0.0,0.0,0.0
41240,96.4,0.5,0.1,1.3,0.0,0.7
41250,94.7,0.0,0.0,0.0,0.0,0.0
41254,100.0,0.0,0.0,0.0,0.0,4.3
41255,100.0,0.0,0.0,0.0,0.0,0.0
41256,97.8,0.9,0.0,1.3,0.0,2.0
41257,100.0,0.0,0.0,0.0,0.0,0.0
41260,100.0,0.0,0.0,0.0,0.0,0.0
41262,100.0,0.0,0.0,0.0,0.0,0.0
41263,100.0,0.0,0.0,0.0,0.0,0.0
41264,100.0,0.0,0.0,0.0,0.0,0.0
41265,98.9,0.0,0.0,0.0,0.0,0.0
41267,99.0,0.0,0.0,0.1,0.0,0.0
41268,100.0,0.0,0.0,0.0,0.0,0.0
41271,100.0,0.0,0.0,0.0,0.0,0.0
41274,100.0,0.0,0.0,0.0,0.0,0.0
41301,99.3,0.1,0.0,0.0,0.0,0.2
41311,96.7,1.6,0.1,0.2,0.0,0.8
41314,97.1,0.7,0.0,0.7,0.0,0.9
41317,100.0,0.0,0.0,0.0,0.0,0.0
41332,100.0,0.0,0.0,0.0,0.0,0.0
41339,97.7,0.8,0.2,0.4,0.1,0.4
41348,100.0,0.0,0.0,0.0,0.0,0.0
41352,98.8,0.0,0.0,0.0,0.0,0.0
41360,99.0,1.0,0.0,0.0,0.0,0.0
41365,97.5,0.0,2.5,0.0,0.0,0.0
41366,100.0,0.0,0.0,0.0,0.0,0.0
41367,100.0,0.0,0.0,0.0,0.0,0.0
41385,100.0,0.0,0.0,0.0,0.0,0.0
41390,100.0,0.0,0.0,0.0,0.0,0.0
41397,-,-,-,-,-,-
41408,100.0,0.0,0.0,0.0,0.0,0.0
41421,100.0,0.0,0.0,0.0,0.0,0.0
41425,99.5,0.0,0.0,0.0,0.0,0.0
41464,100.0,0.0,0.0,0.0,0.0,0.0
41465,99.0,0.1,0.4,0.0,0.0,0.7
41472,94.7,3.9,0.0,0.4,0.0,0.8
41501,96.7,0.9,0.0,0.8,0.0,1.2
41503,86.2,5.5,0.0,8.3,0.0,0.0
41512,96.8,1.6,0.0,0.9,0.0,0.0
41513,100.0,0.0,0.0,0.0,0.0,0.0
41514,94.8,1.5,0.0,1.1,0.0,1.7
41517,100.0,0.0,0.0,0.0,0.0,0.0
41519,100.0,0.0,0.0,0.0,0.0,0.0
41522,98.8,0.1,0.2,0.0,0.0,0.3
41524,100.0,0.0,0.0,0.0,0.0,0.0
41526,100.0,0.0,0.0,0.0,0.0,0.0
41527,95.1,0.0,0.0,4.9,0.0,0.0
41528,99.7,0.0,0.0,0.0,0.0,0.0
