CountyName,GrowthRate,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
Los Angeles County,10.01333646,-15.42056075,5.696202532,11.11111111,-9.278350515,-33.33333333,1.949317739
Los Angeles County,10.05627579,-4.719101124,-18.6440678,14.28571429,-7.01754386,-100,5.925925926
Los Angeles County,10.06721525,-11.84971098,5.369127517,-20,9.009009009,-100,-4.892367906
Los Angeles County,10.07038897,-4.703476483,18.03278689,50,-9.210526316,0,0.653594771
Los Angeles County,10.07969071,-3.271692745,-10.86956522,33.33333333,-20.51282051,200,10.35714286
Los Angeles County,10.10338325,-6.489184692,-18,600,7.317073171,0,11.95652174
Los Angeles County,10.12198893,-5.882352941,-1.098901099,9.090909091,13.67521368,0,-2.380952381
Los Angeles County,10.14603087,-12.21719457,-1.604278075,5.555555556,10.57692308,55.55555556,-1.642036125
Los Angeles County,10.14859989,-4,2.898550725,-38.46153846,2.027027027,-50,-1.173020528
Los Angeles County,10.16262492,-5.780346821,-2.120141343,50,-1.398601399,-10,10.13824885
Los Angeles County,10.24902286,-14.15270019,0,150,11.25,0,-0.625
Los Angeles County,10.2589273,-4.977375566,-6.451612903,0,0.625,-33.33333333,0.793650794
Los Angeles County,10.28616992,-8.653846154,-3.490136571,42.85714286,-28.57142857,-50,13.85281385
Los Angeles County,10.3218997,0.677966102,5.660377358,50,1.858736059,0,-4.241071429
Los Angeles County,10.32234851,-3.953147877,2.857142857,150,-1.538461538,-50,7.638888889
Los Angeles County,10.33523766,-9.502262443,0,100,13.88888889,0,8.372093023
Los Angeles County,10.3451405,-20.98765432,0,12.5,6.935483871,6.666666667,-23.30097087
Los Angeles County,10.35668491,-4.947916667,25,100,-12.90322581,0,4.511278195
Los Angeles County,10.35720523,-3.96039604,-3.571428571,25,2.608695652,0,0.462962963
Los Angeles County,10.37422427,-2.021563342,-9.375,33.33333333,16.66666667,0,-3.93258427
Los Angeles County,10.38364577,-6.456692913,3.703703704,100,10,-25,-3.680981595
Los Angeles County,10.42181457,-13.56466877,-6.25,13.33333333,-0.740740741,-12.5,0.579710145
Los Angeles County,10.43700947,-3.526448363,5.263157895,0,1.408450704,0,3.896103896
Los Angeles County,10.48388947,0.86526576,-7.142857143,0,-15.27777778,0,-7.142857143
Los Angeles County,10.48463296,-10.15228426,4.761904762,0,2.158273381,0,-1.533219761
Los Angeles County,10.49717721,-1.538461538,29.62962963,50,-4.06504065,0,-2.222222222
Los Angeles County,10.54293603,-0.92272203,-5,100,2.083333333,0,-7.216494845
Los Angeles County,10.54464512,-21.83098592,15.51724138,57.89473684,-3.783783784,-66.66666667,1.639344262
Los Angeles County,10.5740778,-7.541899441,6.666666667,0,-3.139013453,-28.57142857,1.475409836
Los Angeles County,10.59969167,-2.012383901,1.408450704,0,-10.28037383,-20,3.333333333
Los Angeles County,10.61161916,-14.28571429,17.39130435,37.5,-0.379506641,-100,0
Los Angeles County,10.62103361,-3.015075377,-10.20408163,0,1.369863014,0,-0.173310225
Los Angeles County,10.71843418,-7.96875,-10.34482759,20,7.534246575,0,2.359882006
Los Angeles County,10.72493031,-5.141388175,-12.24489796,60,12.5,0,-0.651465798
Los Angeles County,10.76076635,-1.80878553,15.51724138,-50,-12.85714286,0,0.840336134
Los Angeles County,10.77183548,-19.62616822,0.238663484,-11.11111111,-6.896551724,0,-2.232142857
Los Angeles County,10.77245979,-11.9140625,6.12244898,-16.66666667,2.068965517,0,3.872437358
Los Angeles County,10.83796168,-0.895140665,0,-60,20.68965517,0,-6.666666667
Los Angeles County,10.84002685,-2.279635258,0,-20,-2.43902439,100,-0.520833333
Los Angeles County,10.85581163,-2.005012531,-22.97297297,0,-2.459016393,0,0.159235669
Los Angeles County,10.85932908,-0.534759358,-20,0,3.401360544,0,5.263157895
Los Angeles County,10.88919499,0.804597701,0,0,-4.918032787,0,-6
Los Angeles County,10.95490645,-5.555555556,62.5,66.66666667,-8.421052632,0,19.04761905
Los Angeles County,10.97993481,-1.941747573,-5.172413793,0,6.060606061,0,1.315789474
Los Angeles County,10.99347742,-6.595092025,23.21428571,0,-10.66666667,0,-1.792828685
Los Angeles County,10.99390519,-4.427083333,-32,-40,24.28571429,0,4.375
Los Angeles County,11.0024867,-6.216216216,11.11111111,200,3.846153846,0,15.27777778
Los Angeles County,11.0560776,-4.587155963,4.87804878,0,6.172839506,0,5.309734513
Los Angeles County,11.093319,2.028397566,10.48387097,-7.692307692,-14.54545455,0,2.947845805
Los Angeles County,11.18877213,-4.121475054,20.83333333,133.3333333,1.992031873,0,-1.98019802
Los Angeles County,11.2251427,-4.869565217,12.19512195,0,0.386100386,50,-4.379562044
Los Angeles County,11.25679647,-4.822335025,4.347826087,0,-4.285714286,0,-2.597402597
Los Angeles County,11.28340725,-4.738154613,-5.263157895,33.33333333,3.496503497,0,-5.128205128
Los Angeles County,11.29398873,2.173913043,5.982905983,-43.33333333,-5.147058824,-25,-1.062215478
Los Angeles County,11.31328128,1.451905626,-20.49180328,0,15.04424779,0,-15.6462585
Los Angeles County,11.32124268,-4.948805461,9.523809524,33.33333333,-10.86956522,-100,-0.704225352
Los Angeles County,11.32863134,-4.862579281,-11.9047619,33.33333333,1.529051988,0,-7.142857143
Los Angeles County,11.33471166,-8.720930233,1.19047619,50,3.236797274,-57.14285714,-4.72972973
Los Angeles County,11.34128053,-1.468624833,18.57142857,0,-3.125,-100,5.714285714
Los Angeles County,11.37083627,-3.515625,-15,0,10.34482759,0,10.52631579
Los Angeles County,11.3935564,-0.966183575,2.941176471,100,-3.829787234,0,-4.511278195
Los Angeles County,11.40991642,-4.388714734,1.129943503,0,-1.704545455,-25,-0.911161731
Los Angeles County,11.44284985,-5.191256831,4.411764706,100,-4.347826087,0,13.67521368
Los Angeles County,11.45740036,-8.044382802,18.75,0,-3.174603175,0,3.571428571
Los Angeles County,11.48813318,-0.717703349,-10.52631579,-100,11.76470588,0,-3.225806452
Los Angeles County,11.54604516,-0.559701493,30.76923077,50,-4.615384615,-100,4
Los Angeles County,11.55105338,-0.128205128,20,-100,-2.666666667,0,-8.064516129
Los Angeles County,11.58514562,-8.143322476,13.95348837,0,2.298850575,0,-3.779069767
Los Angeles County,11.71921473,-15.40785498,-15.625,-7.692307692,0.462962963,40,0.323101777
Los Angeles County,11.73963774,-3.06372549,15.38461538,0,18.30985915,0,3.797468354
Los Angeles County,11.78399422,-1.36425648,-18.18181818,-25,10.67961165,0,3.048780488
Los Angeles County,11.79527777,0.504413619,-30.98591549,40,14.03508772,0,6.880733945
Los Angeles County,11.92437457,-0.383141762,-20,200,1.923076923,-50,-12.09677419
Los Angeles County,11.94757325,-12.9471891,6.382978723,30,-7.142857143,-100,2.873563218
Los Angeles County,11.96824975,-0.556328234,-13.15789474,0,1.020408163,-50,9.278350515
Los Angeles County,11.97424638,-5.981595092,7.142857143,12.5,-8.108108108,0,3.333333333
Los Angeles County,11.99024738,-6.201550388,7.142857143,100,2.577319588,100,1.156069364
Los Angeles County,12.07782109,-3.708609272,0,100,-2.173913043,100,12.5
Los Angeles County,12.08096237,-3.165298945,100,-100,2.739726027,0,-10
Los Angeles County,12.10480955,-0.364963504,4.615384615,12.5,-1.310043668,-50,3.184713376
Los Angeles County,12.12511415,-4.125412541,-2,-7.142857143,2.068965517,0,-6.25
Los Angeles County,12.27334558,-2.464788732,11.11111111,-33.33333333,-0.408163265,0,1.976284585
Los Angeles County,12.31845075,-8.756567426,-3.571428571,50,-4,0,4
Los Angeles County,12.4259697,-4.75,32.25806452,50,0.97799511,0,-3.703703704
Los Angeles County,12.4593486,-4.25170068,-12.87128713,83.33333333,3.472222222,0,0
Los Angeles County,12.67647549,-4.140127389,23.52941176,100,-4.5,0,10.56910569
Los Angeles County,12.68050134,0.769230769,-7.368421053,-33.33333333,-11.32075472,-25,2.730375427
Los Angeles County,12.71362536,-1.117318436,-6.25,33.33333333,5.555555556,0,6.593406593
Los Angeles County,12.80233945,-10.3117506,3.636363636,28.57142857,-2.898550725,-50,5.753424658
Los Angeles County,12.85222916,-6.299212598,-8,33.33333333,1.25,-50,4
Los Angeles County,12.88264925,-0.288600289,7.5,0,-5.454545455,40,-1.303538175
Los Angeles County,12.96322558,-2.867383513,-13.21428571,25,14.81481481,0,3.16344464
Los Angeles County,12.99412053,-5.482041588,14.28571429,-26.92307692,9.677419355,0,-4.892966361
Los Angeles County,13.01266975,-4.583333333,-1.052631579,12.5,-2.955665025,0,-0.384615385
Los Angeles County,13.17981408,-0.29455081,15,0,0,0,-25.22522523
Los Angeles County,13.57641389,-0.382653061,16.94915254,-14.28571429,-16,0,-3.816793893
Los Angeles County,13.63696914,-7.092198582,13.88888889,-38.46153846,-3.125,-25,-1.315789474
Los Angeles County,13.78991009,-1.89701897,0,-50,10.79545455,-100,2.255639098
Los Angeles County,13.87547937,12.12938005,13.95348837,0,2.857142857,-100,-1.892744479
Los Angeles County,13.88399096,-5.339805825,-10.16949153,88.88888889,-1.510574018,0,0.407331976
Los Angeles County,13.93883549,-3.086419753,-25,0,12.82051282,0,-6.4
Los Angeles County,14.0480267,-6.289308176,0,0,4.6875,0,13.38028169
Los Angeles County,14.34951291,3.08056872,-6.25,0,-3.225806452,0,1.247771836
Los Angeles County,14.59951638,-2.505694761,-5.952380952,12.5,6.010928962,-14.28571429,-2.65654649
Los Angeles County,14.70862016,-6.354009077,4.545454545,-14.28571429,13.63636364,-100,-2.127659574
Los Angeles County,15.0757789,-0.721153846,-10,0,-2.666666667,0,3.738317757
Los Angeles County,15.31271786,-1.023890785,-20,0,8.928571429,0,-10.71428571
Los Angeles County,15.5064637,-7.424960506,13.63636364,0,3.468208092,0,20.66115702
Los Angeles County,15.83980732,-12.45901639,-11.11111111,10,2.463054187,-50,-4
Los Angeles County,15.94964877,1.96801968,0,200,-24.50980392,0,-4.545454545
Los Angeles County,15.95679709,-10.28938907,3.225806452,100,-5.737704918,-14.28571429,3.873239437
Los Angeles County,16.02499777,-0.890207715,1.801801802,75,6.578947368,-25,-2.003642987
Los Angeles County,16.40696116,-0.913242009,-7.407407407,100,10.56910569,0,0
Los Angeles County,17.91627365,-2.063492063,-20.45454545,7.692307692,0.699300699,0,-3.225806452
Los Angeles County,18.83459625,2.601626016,6.086956522,0,-9.022556391,-25,0.64516129
Los Angeles County,18.88596433,-3.926380368,-9.090909091,-50,26.82926829,100,6.896551724
Los Angeles County,19.42044599,1.810865191,0.862068966,11.11111111,-8.108108108,33.33333333,1.697530864
Los Angeles County,20.18420748,-14.53287197,-12.5,10,13.04347826,-25,3.66088632
Los Angeles County,20.38473074,-5.966277562,-24.44444444,0,38.26086957,0,-1.111111111
Los Angeles County,21.44730288,-7.639836289,-1.587301587,33.33333333,28.07017544,0,9.933774834
Los Angeles County,22.19699444,0.35971223,2.985074627,10,-4.102564103,50,-1.038062284
Los Angeles County,24.17829763,17.89473684,-3.03030303,0,-1.604278075,0,-0.408719346
Los Angeles County,24.33868013,-2.83286119,-17.64705882,0,9.574468085,0,-2.222222222
Los Angeles County,24.4757934,-0.370828183,25,40,2.127659574,0,-12.76595745
Los Angeles County,24.87591695,-4.912280702,-27.27272727,33.33333333,1.98019802,-66.66666667,6.422018349
Los Angeles County,25.19734018,-0.268096515,14.89361702,0,-3.649635036,-14.28571429,-2.725968436
Los Angeles County,25.71592216,-0.628930818,5.555555556,0,-4.6875,0,0.359066427
Los Angeles County,26.23649181,2.884615385,-0.327868852,0,8.163265306,0,-1.503759398
Los Angeles County,26.36932329,-0.584795322,-5.405405405,0,-2.040816327,0,3.977272727
Los Angeles County,26.65987161,-2.357563851,-7.407407407,-33.33333333,5.479452055,0,-1.678657074
Los Angeles County,28.50389467,-0.837320574,18.75,-20,3.125,0,2.53164557
Los Angeles County,29.91319098,-6.413994169,-2.272727273,133.3333333,1.785714286,-50,-1.348747592
Los Angeles County,30.44529769,-5.797101449,4.545454545,100,0,0,-1.742160279
Los Angeles County,30.85915923,-12.0240481,-20,15.38461538,13.33333333,-100,-1.305057096
Los Angeles County,31.52786448,-9.420289855,-23.07692308,-9.090909091,-2.922077922,-25,7.342657343
Los Angeles County,31.78597427,-22.97297297,2.287581699,42.85714286,50,0,-1.646706587
Los Angeles County,31.80572842,-10.9947644,10.44776119,-21.42857143,-7.547169811,-100,5.596107056
Los Angeles County,40.53370319,3.130755064,-3.125,0,-5.93220339,0,2.554744526
Los Angeles County,43.81791922,-1.215066829,40,-50,41.66666667,0,0
Los Angeles County,44.01831157,0.278551532,-10.86956522,-33.33333333,2.205882353,0,4.504504505
Los Angeles County,47.50188289,2.506265664,-5.357142857,0,-8.888888889,-50,5.97826087
Los Angeles County,52.34469262,-2.165354331,0.869565217,0,3.496503497,0,-0.765696784
Los Angeles County,53.53926948,7.385524372,14.81481481,-20,-12.65822785,0,1.501501502
Los Angeles County,54.1885796,1.647446458,6.382978723,166.6666667,-3.50877193,0,-1.8735363
Los Angeles County,54.54705811,0.152905199,-3.921568627,-33.33333333,3.157894737,-33.33333333,1.098901099
Los Angeles County,55.37594558,0.330033003,-21.42857143,-100,0,28.57142857,9.89010989
Los Angeles County,56.20951593,-2.389078498,-7.692307692,11.11111111,27.65957447,0,13.92405063
Los Angeles County,56.28460699,-0.609013398,0,-25,-1.063829787,-33.33333333,6.52173913
Los Angeles County,58.198795,-4.545454545,-12.5,20,10.86956522,-40,2.95202952
Los Angeles County,59.27618946,-4.575163399,8.333333333,0,3.247863248,16.66666667,-14.38848921
Los Angeles County,59.3848114,4.580152672,-3.896103896,25,-13.92405063,0,-4.381443299
Los Angeles County,59.57319913,5.393258427,3.821656051,-29.41176471,-1.463414634,0,-1.145038168
Los Angeles County,59.59560629,1.264222503,-6.060606061,-25,-2.739726027,0,13.82978723
Los Angeles County,59.90583755,0.749625187,-13.79310345,-50,-2.272727273,100,-0.947867299
Los Angeles County,60.95397476,0.67294751,-1.351351351,-100,-2.666666667,0,4.761904762
Los Angeles County,65.15621389,-8.75,11.11111111,0,-2.958579882,0,-1.315789474
Los Angeles County,72.91813358,-9.164420485,3.255813953,-20,8.571428571,0,-1.612903226
Los Angeles County,76.23187264,0.265957447,20,-50,12.03007519,0,-7.627118644
Los Angeles County,76.69756064,-34.17721519,1.073619632,133.3333333,20,0,-5.327868852
Los Angeles County,77.49023067,-1.160862355,2.307692308,50,4.444444444,0,-0.561797753
Los Angeles County,78.56959525,-0.688705234,-5.479452055,20,2.469135802,0,8.510638298
Los Angeles County,79.71365372,1.206636501,-26.86567164,66.66666667,3.007518797,0,9.32642487
Los Angeles County,81.1142826,-0.516351119,7.692307692,18.18181818,2.53164557,100,-3.740648379
Los Angeles County,81.6263823,-1.020408163,-2.777777778,50,0,0,-1.863354037
Los Angeles County,81.74014391,-6.896551724,7.894736842,0,-0.396825397,50,1.380670611
Los Angeles County,83.04818768,-2.797202797,21.73913043,-20,16.66666667,0,-1.834862385
Los Angeles County,96.10882272,1.147959184,1.428571429,0,-9.523809524,-100,-8.016877637
Los Angeles County,103.6268416,-5.752212389,2.816901408,33.33333333,-1.324503311,0,2.898550725
Los Angeles County,109.9151243,0.433526012,1.818181818,-16.66666667,6.557377049,0,-7.586206897
Los Angeles County,142.2880819,-1.173402868,8.888888889,-25,-10.25641026,-33.33333333,-9.243697479
Los Angeles County,148.6447045,9.872611465,2.380952381,16.66666667,-6.21761658,0,0
Los Angeles County,148.7617202,-9.595959596,7.142857143,30,-0.888888889,-12.5,1.328903654
Los Angeles County,211.4079166,1.048218029,3.846153846,-25,0.783289817,-18.18181818,-6.557377049
Los Angeles County,221.9461611,-21.48760331,1.967213115,-17.64705882,18.51851852,-50,-3.050847458
Los Angeles County,224.02888,-6.574394464,5.6,-20,-1.785714286,100,5.113636364
Los Angeles County,228.5354882,-6.406685237,-10.81081081,50,-0.543478261,-100,1.431492843
Los Angeles County,302.4791844,4.178272981,-5.901639344,-7.692307692,0,0,1.282051282
Los Angeles County,304.8299376,-7.644628099,-30.43478261,0,-7.453416149,0,-5.507745267
Los Angeles County,322.6936849,-2.293577982,-8.333333333,25,1.775147929,200,-1.098901099
Los Angeles County,323.932595,-6.574394464,3.448275862,0,1.744186047,-100,0.632911392
Los Angeles County,325.3205811,-6.085526316,-6.382978723,20,-1.526717557,33.33333333,2.006688963
Los Angeles County,327.9105952,0.250626566,0,-33.33333333,-7.070707071,0,24.32432432
Los Angeles County,328.0436602,0.36900369,-5.454545455,-66.66666667,-2.666666667,200,1.030927835
Los Angeles County,509.2847598,-3.730017762,-25,33.33333333,3.278688525,50,6.962025316
Los Angeles County,510.067731,2.43204578,23.33333333,44.44444444,-4.838709677,0,-2.766798419
Los Angeles County,512.2141796,0.787401575,8.108108108,0,7.692307692,0,-7.471264368
Los Angeles County,518.7438744,0.464037123,-20,0,-4.87804878,0,13.69863014
Los Angeles County,524.0528364,-5.696202532,0,0,0.643086817,0,-8.219178082
Los Angeles County,525.8557111,-3.405017921,-7.692307692,0,-1.863354037,0,3.867403315
Los Angeles County,530.2753259,-8.031088083,-3.431372549,-15.38461538,5.298013245,0,-0.211864407
Los Angeles County,545.6527758,0.988875155,0,25,-12.32876712,0,8.695652174
Los Angeles County,550.5187795,-36.2745098,5.555555556,11.76470588,-2.173913043,-50,-0.110497238
Los Angeles County,550.9368547,1.948842875,-66.66666667,100,-8.737864078,0,20
Los Angeles County,560.7243471,-0.481927711,-1.724137931,50,1.960784314,0,-1.060070671
Los Angeles County,1019.798836,-4.411764706,6.12244898,0,10.11235955,0,-1.020408163
Los Angeles County,1070.193831,-5.738880918,15.71428571,-66.66666667,1.652892562,0,-0.704225352
Los Angeles County,1098.749854,-2.367688022,29.72972973,0,-2.941176471,-100,-1.851851852
Los Angeles County,1105.613359,-1.814058957,-15.78947368,300,5.426356589,-27.27272727,1.724137931
Los Angeles County,1123.086872,10.17964072,0,0,13.42281879,0,-2.631578947
Los Angeles County,1129.194779,3.448275862,-1.612903226,-25,0.862068966,0,-0.606060606
Los Angeles County,1129.530594,-3.367003367,-2.283105023,-33.33333333,9.523809524,-100,1.091703057
Los Angeles County,1132.100402,0.531914894,-8.823529412,20,2.008032129,50,-2.127659574
Los Angeles County,1143.908049,-1.367521368,-21.73913043,0,6.060606061,33.33333333,1.326259947
Los Angeles County,1145.166091,-0.742574257,1.851851852,-66.66666667,4.47761194,0,2.419354839
Los Angeles County,1161.830701,-5.765765766,-2.857142857,25,0.900900901,0,-0.92449923
Los Angeles County,1167.92048,-10.65292096,1.538461538,-37.5,2.857142857,6.666666667,-0.169779287
Los Angeles County,1184.741714,-13.1443299,-12,77.77777778,19.64285714,-20,-0.523560209
Los Angeles County,1187.481297,-6.41025641,16.66666667,75,-0.660066007,-33.33333333,-0.638977636
Los Angeles County,1309.486449,-1.291989664,20.83333333,-33.33333333,2.325581395,50,-3.068592058
Loudoun County,-6.355538074,-2.898550725,8.974358974,33.33333333,2.253521127,0,4.615384615
Loudoun County,1.388698137,-3.969465649,-8.75,0,14.05405405,0,-17.64705882
Loudoun County,1.590180494,-0.606980273,0,0,5.357142857,0,-4.838709677
Loudoun County,1.746798619,1.06870229,-8.888888889,0,2.824858757,0,1.694915254
Loudoun County,2.151598617,-4.545454545,6.849315068,0,4.411764706,0,-2.985074627
Loudoun County,2.497433552,0,-3.658536585,0,-1.098901099,0,6.666666667
Loudoun County,2.570691128,-1.057401813,1.265822785,-33.33333333,2.777777778,0,-7.03125
Loudoun County,6.028569248,-2.384737679,-13.69863014,0,3.791469194,0,9.183673469
Loudoun County,6.958159399,2.237136465,-7.5,0,-3.617571059,0,6.944444444
Loudoun County,10.3790721,-4.690831557,-5.882352941,-25,6.611570248,-100,5.882352941
Loudoun County,11.11108796,-2.625820569,-1.351351351,-33.33333333,2.144772118,0,-9.090909091
Loudoun County,11.44398775,-3.908794788,9.523809524,0,2.283105023,0,1.869158879
Loudoun County,32.65214987,-2.43902439,22.12389381,20,-5.607476636,100,-9.482758621
Loudoun County,503.5632293,-2.879078695,4.285714286,0,3.658536585,0,1.515151515
Loudoun County,517.764247,-3.425559947,-5.405405405,133.3333333,1.538461538,0,-3.076923077
Lubbock County,1.989006385,-1.242937853,12.5,-28.57142857,0,0,-7.103825137
Lubbock County,2.684366298,0.797266515,4.347826087,0,0,0,1.104972376
Lubbock County,4.681757393,-3.890160183,-37.03703704,20,14.28571429,0,11.17647059
Lubbock County,6.106124955,-4.523809524,23.52941176,0,18.75,0,6.349206349
Lubbock County,28.02448353,-5.248990579,11.25,-11.11111111,3.703703704,0,0.583090379
Lubbock County,1102.164904,-6.61268556,-5.769230769,-20,-35.71428571,40,5.571847507
Lubbock County,1110.856489,2.570093458,-14.81481481,-30,-9.677419355,0,-9.5
Lubbock County,1117.658118,-4.899497487,10.52631579,-16.66666667,18.18181818,0,-1.515151515
Lucas County,87.22186646,-3.5982009,14.69194313,0,-37.5,0,-14.1509434
Lucas County,517.4207048,-5.247813411,10.13215859,0,-3.448275862,0,21.875
Lynchburg City,40.16970408,-1.216216216,1.226993865,0,-31.25,200,-11.29032258
Lyon County,15.23820237,-1.477832512,-25,41.66666667,-6.25,100,-5.670103093
Macomb County,3.453519958,-2.992125984,2.013422819,-33.33333333,100,0,5
Macomb County,4.013736216,0.324675325,2.631578947,-50,-11.11111111,0,0
Macomb County,4.294462011,-1.779935275,0,0,46.875,-100,-4.761904762
Macomb County,4.40199264,-2.800658979,2.884615385,100,14.89361702,0,40
Macomb County,6.02405991,2.881355932,-8.722741433,0,5.555555556,0,0
Macomb County,13.20029967,1.58172232,-8.074534161,0,9.090909091,0,0
Macomb County,15.1810054,-6.26029654,9.897610922,0,-3.50877193,0,3.571428571
Macomb County,26.97630308,-1.529411765,0,0,10,0,21.42857143
Macomb County,64.16411919,-7.159353349,3.50877193,-66.66666667,33.33333333,0,0
Macomb County,97.49028836,-2.928870293,7.547169811,-50,-12.5,0,2.702702703
Macomb County,119.2255274,1.996007984,-9.854014599,-22.22222222,1.744186047,0,-16
Madison County,3.870570364,-1.680672269,-1.694915254,-20,-4.761904762,-100,-2.777777778
Madison County,4.974933101,0.545702592,-3.821656051,16.66666667,-1.754385965,0,12
Madison County,6.561839729,-5.627705628,-1.838755304,0,0,0,-3.225806452
Madison County,7.45069611,-2.309782609,4.929577465,0,4.761904762,0,-2.666666667
Madison County,7.595470878,1.763907734,-3.311258278,-28.57142857,3.571428571,0,-7.142857143
Madison County,8.542654607,0.119617225,-5.93220339,66.66666667,-12,0,33.33333333
Madison County,9.034848972,1.2,-4.109589041,-20,-12.06896552,0,13.46153846
Madison County,10.40885717,-0.477897252,6.306306306,0,-4.545454545,0,-10
Madison County,11.70730558,4.587155963,-1.510989011,0,0,0,10.52631579
Madison County,12.01121757,-0.49382716,-8.928571429,33.33333333,7.142857143,-100,-4.87804878
Madison County,15.33348192,-3.03030303,1.428571429,0,23.52941176,0,27.11864407
Madison County,16.05926011,1.315789474,-1.394700139,-33.33333333,25,0,-1.587301587
Madison County,25.87509422,0.460829493,0.691562932,-25,-11.11111111,0,-6.557377049
Madison County,25.94168103,-1.098901099,-3.448275862,-25,-30,0,17.14285714
Madison County,44.74566482,-0.559910414,-2.040816327,-50,-8.333333333,0,0
Madison County,54.04963082,-2.136181575,4.666666667,-14.28571429,0,-100,0
Madison County,90.56875838,4.063205418,-7.988980716,0,-37.5,0,-4.390243902
Madison County,532.8570462,-3.339882122,1.724137931,0,10.71428571,0,4.615384615
Madison County,546.5474775,-2.625820569,100,50,18.75,-100,3.658536585
Madison County,1144.597735,-0.712589074,0,0,25,0,36.36363636
Madison County,1167.900671,-1.169590643,18.42105263,200,0,0,6.976744186
Manassas City,32.10466872,-5.078809107,-1.492537313,66.66666667,9.615384615,0,0
Manatee County,2.992308122,-1.097694841,4.545454545,0,17.39130435,0,5.217391304
Manatee County,4.021373406,-4.994324631,4.6875,-20,-25,0,-4.280155642
Manatee County,4.111204367,0.58411215,0,0,-27.5,0,15
Manatee County,4.11571583,1.2300123,-3.546099291,0,-14.28571429,0,-3.626943005
Manatee County,4.181642637,1.783590963,14.28571429,0,-13.04347826,0,-1.960784314
Manatee County,4.396855995,-2.125279642,-1.960784314,0,-3.125,0,6.666666667
Manatee County,4.509954819,-2.117061021,4.895104895,0,62.5,0,-8.808290155
Manatee County,4.738765819,-2.430133657,5.147058824,300,33.33333333,0,3.76344086
Manatee County,5.053690111,-1.781170483,6,0,7.692307692,0,4.545454545
Manatee County,5.721706648,-0.776914539,10.86956522,0,18.51851852,0,-25.61983471
Manatee County,6.20412075,-2.331606218,6.918238994,-25,-28.57142857,0,-8.152173913
Manatee County,6.547612594,2.920560748,-18.98734177,25,-42.85714286,0,10.77586207
Manatee County,14.42448024,-1.828571429,-6,0,12.90322581,-100,16.66666667
Manatee County,15.269529,0,13.23529412,0,-11.53846154,0,4.081632653
Manatee County,15.8912442,-5.256869773,14.92537313,-50,66.66666667,100,1.62601626
Manatee County,17.42772324,-4.774535809,0,-33.33333333,60,0,17.75147929
Manatee County,22.28507371,-4.456824513,-4.117647059,-50,-31.25,0,0.502512563
Manatee County,22.45349373,-3.716608595,-18.18181818,0,-13.79310345,0,19.13043478
Manatee County,22.79104008,-3.376018626,-44.68085106,0,5.714285714,0,16.07142857
Manatee County,23.21780087,1.326899879,-22.22222222,0,-36,0,19.7080292
Manatee County,23.54235657,-6.505295008,2.617801047,200,33.33333333,0,-2.416918429
Manatee County,29.0811983,-4.161412358,-2.597402597,100,-40,-50,0.4
Manatee County,60.0812722,-2.043010753,62.96296296,0,-4.166666667,-100,1.769911504
Manatee County,108.7649625,1.301775148,0,0,-33.33333333,0,13.17073171
Manatee County,255.2902028,-3.221083455,-4.975124378,-50,-25,0,3.4375
Manatee County,352.9030596,-1.951779564,31.25,60,-26.66666667,0,-6.060606061
Manatee County,1094.265446,-2.419354839,19.04761905,0,-2.857142857,0,-26.78571429
Manatee County,1135.666064,-7.070707071,15.78947368,1000,-7.142857143,0,3.301886792
Maricopa County,-4.410318716,-1.023017903,0,-13.79310345,24.32432432,50,12.19512195
Maricopa County,-3.220935612,-0.995024876,30,-5.555555556,9.708737864,0,-1.123595506
Maricopa County,-1.38434253,-0.226500566,1.785714286,10,-28.57142857,0,1.775147929
Maricopa County,-1.357032656,0.250312891,-6.172839506,25,-12.76595745,0,11.36363636
Maricopa County,-0.597578102,-4.04040404,-13.33333333,53.57142857,26.66666667,0,-8.4375
Maricopa County,0.605937051,-1.722282024,23.07692308,100,34.48275862,0,12.72727273
Maricopa County,1.530077297,-15.61085973,117.2413793,11.11111111,179.6296296,0,-27.86885246
Maricopa County,2.651752524,0.221975583,-14.28571429,-25,0,0,5.797101449
Maricopa County,3.005725729,-1.56062425,5.128205128,200,-13.69863014,-100,1.538461538
Maricopa County,3.261163475,-0.349243306,50,-25,-7.692307692,0,-1.470588235
Maricopa County,3.456779791,0.619578686,9.677419355,-27.27272727,12.79069767,-50,-5.035971223
Maricopa County,3.493690598,0.264900662,-20.28985507,60,0,-33.33333333,3.636363636
Maricopa County,3.52580598,1.321585903,7.692307692,50,-28.125,100,-1.052631579
Maricopa County,3.531966014,0.802139037,15.38461538,-60,-4.081632653,0,-9.574468085
Maricopa County,3.590478047,0,-14.28571429,0,1.785714286,0,9.803921569
Maricopa County,3.705320078,-3.064516129,11.5942029,-10,8.196721311,25,2.657807309
Maricopa County,3.776180435,-0.214822771,-7.142857143,-66.66666667,3.571428571,0,14.58333333
Maricopa County,3.780875253,-0.113895216,-30,-16.66666667,11.9047619,50,-11.96581197
Maricopa County,3.80853609,-0.592417062,69.56521739,-20,-7.142857143,0,-10.98901099
